transaction_id,transaction_date,transaction_price
TRANSACTION_88806,2000-08-28,613740901
TRANSACTION_55874,2015-10-22,909831229
TRANSACTION_12903,2004-10-14,110295960
TRANSACTION_4358,1984-06-26,511513982
TRANSACTION_71793,2018-08-16,301428350
TRANSACTION_72809,1982-04-26,949460352
TRANSACTION_34418,1980-10-07,201937194
TRANSACTION_45843,2021-10-30,378742968
TRANSACTION_97218,1991-08-30,903713828
TRANSACTION_88116,2009-05-15,591503844
TRANSACTION_14476,1981-07-06,623048105
TRANSACTION_95793,1983-01-06,313219567
TRANSACTION_6737,2005-08-28,410474020
TRANSACTION_15091,2015-10-31,391790753
TRANSACTION_50581,1977-01-12,148915240
TRANSACTION_29129,1981-12-08,712604098
TRANSACTION_38111,1991-12-11,599344846
TRANSACTION_64469,1979-09-10,717240450
TRANSACTION_99449,2001-06-28,888277490
TRANSACTION_60415,2010-08-08,670878816
TRANSACTION_81428,2009-06-17,306603608
TRANSACTION_72071,2019-03-07,675718699
TRANSACTION_79072,2016-06-21,466589932
TRANSACTION_31166,1999-04-17,883176790
TRANSACTION_37342,2016-04-27,486437340
TRANSACTION_38624,2006-01-31,856550883
TRANSACTION_13735,1987-05-31,819285525
TRANSACTION_23684,1992-05-14,367748768
TRANSACTION_95200,2019-04-10,26505693
TRANSACTION_42405,1994-07-06,530011782
TRANSACTION_99360,2007-02-25,149384477
TRANSACTION_69037,1992-01-14,241549251
TRANSACTION_32454,1988-08-05,355540042
TRANSACTION_47468,2022-06-29,197832689
TRANSACTION_56121,2019-11-09,803427675
TRANSACTION_33068,2022-06-24,398405075
TRANSACTION_47717,2010-09-25,589568716
TRANSACTION_26453,2020-03-23,66503187
TRANSACTION_557,2003-02-25,993985348
TRANSACTION_41345,1973-10-08,873446147
TRANSACTION_35835,1979-04-01,410501560
TRANSACTION_3420,2001-03-11,90560686
TRANSACTION_65696,1971-01-11,541901393
TRANSACTION_27268,1974-05-03,607038430
TRANSACTION_43239,1976-04-12,407736478
TRANSACTION_72294,1990-06-29,20806769
TRANSACTION_34772,1973-12-26,795172223
TRANSACTION_290,1982-02-05,407391755
TRANSACTION_51871,1996-06-05,283283314
TRANSACTION_91165,1974-04-22,708374408
TRANSACTION_45272,2000-02-22,599004596
TRANSACTION_15783,2017-07-11,355196141
TRANSACTION_8102,1986-10-17,870390795
TRANSACTION_64199,2021-09-03,40623842
TRANSACTION_66836,2016-02-25,959679842
TRANSACTION_67221,1970-08-11,515969959
TRANSACTION_79623,2015-10-15,140489529
TRANSACTION_89464,2010-05-28,922728922
TRANSACTION_13135,1986-11-22,978820795
TRANSACTION_73625,1977-05-26,616578918
TRANSACTION_10832,1970-01-23,774813106
TRANSACTION_80948,2010-08-08,557997743
TRANSACTION_34327,2013-09-04,278061830
TRANSACTION_12801,1987-06-12,589095746
TRANSACTION_28288,1987-10-30,200450128
TRANSACTION_72763,1989-10-16,47000968
TRANSACTION_63896,2012-02-04,964811214
TRANSACTION_33985,2009-02-20,733730392
TRANSACTION_60529,2007-03-16,102229689
TRANSACTION_10458,2018-05-27,44674680
TRANSACTION_54836,2016-05-26,149229001
TRANSACTION_63293,1970-06-02,664570137
TRANSACTION_21112,2018-05-31,323670238
TRANSACTION_81422,2019-07-26,780030642
TRANSACTION_86941,1976-02-20,741900325
TRANSACTION_55192,2018-04-02,517686578
TRANSACTION_86204,2009-09-22,776732857
TRANSACTION_39915,1988-08-09,987662213
TRANSACTION_34268,1973-01-29,465178441
TRANSACTION_80723,2013-10-12,151322508
TRANSACTION_38350,2004-01-15,781110358
TRANSACTION_98235,2006-05-19,883501772
TRANSACTION_87215,2023-09-26,577311339
TRANSACTION_31719,2019-01-02,256635259
TRANSACTION_56198,1991-08-06,760438096
TRANSACTION_59891,2022-03-28,642334626
TRANSACTION_16043,2015-05-15,915713968
TRANSACTION_48163,1987-08-29,794318963
TRANSACTION_57487,1990-11-28,171177457
TRANSACTION_57467,2023-01-24,60581797
TRANSACTION_76685,1981-05-07,950018079
TRANSACTION_22339,1980-05-07,232034528
TRANSACTION_35395,1972-10-19,716340234
TRANSACTION_46402,2003-11-24,843307116
TRANSACTION_19800,2006-07-06,697678280
TRANSACTION_95514,2015-12-28,744667537
TRANSACTION_71584,2008-11-26,863056620
TRANSACTION_25154,2023-06-06,616740413
TRANSACTION_60369,2013-10-04,933754663
TRANSACTION_8745,2008-05-04,852660659
TRANSACTION_42727,2018-11-17,219993103
TRANSACTION_25160,1985-05-16,361964750
TRANSACTION_45862,2018-03-14,73262457
TRANSACTION_67625,1985-08-29,677010062
TRANSACTION_57607,1992-03-29,924288233
TRANSACTION_71012,2020-03-01,149358523
TRANSACTION_3003,1998-05-18,555116341
TRANSACTION_60959,2016-06-14,553970808
TRANSACTION_68608,2003-04-30,111005221
TRANSACTION_82204,2016-12-10,678575557
TRANSACTION_12513,1991-07-14,90921725
TRANSACTION_96848,1996-01-05,894251583
TRANSACTION_52436,1979-06-12,803850412
TRANSACTION_66870,1978-06-23,321627894
TRANSACTION_23047,1977-02-10,652192346
TRANSACTION_40576,2023-09-01,722680994
TRANSACTION_7890,2004-07-12,255051816
TRANSACTION_80726,2010-03-01,204329377
TRANSACTION_68065,2003-11-01,885008459
TRANSACTION_12158,1992-11-16,178621372
TRANSACTION_16568,1988-03-26,658783963
TRANSACTION_78548,1980-09-04,207925599
TRANSACTION_74557,1990-12-13,118699931
TRANSACTION_91768,1985-07-23,26635380
TRANSACTION_77157,2022-10-15,931425291
TRANSACTION_98174,1973-06-13,371087599
TRANSACTION_41418,1981-11-03,296969738
TRANSACTION_86176,1997-11-30,16944335
TRANSACTION_77090,2016-05-18,478225412
TRANSACTION_14529,1981-08-16,181723691
TRANSACTION_99062,1983-03-28,143868455
TRANSACTION_40652,2011-07-24,755493055
TRANSACTION_41925,2008-06-06,732755439
TRANSACTION_78365,2022-02-20,16223442
TRANSACTION_30086,2014-06-17,665580819
TRANSACTION_75119,1992-03-06,426907181
TRANSACTION_49565,1997-11-11,29501202
TRANSACTION_3119,2017-04-27,100764747
TRANSACTION_24421,2003-06-11,372487979
TRANSACTION_90786,2013-01-03,348062486
TRANSACTION_70323,1975-02-01,797240160
TRANSACTION_5315,2015-10-16,22660677
TRANSACTION_14459,1987-10-09,394302322
TRANSACTION_29128,2021-12-23,49315524
TRANSACTION_29705,1970-04-25,844616323
TRANSACTION_81878,1986-08-01,433898472
TRANSACTION_62615,2013-07-13,341061672
TRANSACTION_8152,2009-08-05,350496913
TRANSACTION_57116,2004-12-02,476900906
TRANSACTION_84196,2021-02-15,117777261
TRANSACTION_80404,1970-08-15,452660026
TRANSACTION_32017,1998-10-21,781122418
TRANSACTION_14746,2013-08-20,596880641
TRANSACTION_64026,2007-11-01,696106451
TRANSACTION_10622,1979-11-10,332914956
TRANSACTION_6594,1996-04-03,643939402
TRANSACTION_35153,2015-05-09,176970375
TRANSACTION_32250,1999-01-23,434789177
TRANSACTION_21392,2003-12-04,811414805
TRANSACTION_96891,1980-02-28,206839583
TRANSACTION_93322,1972-01-02,449340097
TRANSACTION_54757,1994-08-10,786712710
TRANSACTION_12113,2011-01-05,215516000
TRANSACTION_54648,1988-07-09,459244705
TRANSACTION_91925,1981-12-16,98787033
TRANSACTION_53912,1975-03-01,414808236
TRANSACTION_15034,1988-06-26,462804113
TRANSACTION_29563,1986-05-10,747422780
TRANSACTION_41959,2015-05-26,512121310
TRANSACTION_16769,1998-05-30,783079099
TRANSACTION_45199,1971-02-26,733802341
TRANSACTION_48179,2019-10-31,488493885
TRANSACTION_60762,1978-08-05,998831826
TRANSACTION_81959,2014-03-30,264808516
TRANSACTION_19560,1980-12-06,443310413
TRANSACTION_4648,1982-04-05,573439874
TRANSACTION_29397,1996-09-02,337027585
TRANSACTION_79022,2014-09-27,440315566
TRANSACTION_46380,2023-04-07,189500430
TRANSACTION_45332,2021-02-15,674960108
TRANSACTION_34225,1981-12-16,124385406
TRANSACTION_45623,1970-01-22,629374840
TRANSACTION_75387,1987-04-04,355218065
TRANSACTION_48475,1995-11-07,660310514
TRANSACTION_59652,2011-12-26,999439137
TRANSACTION_267,2017-01-04,249333632
TRANSACTION_67123,1997-09-16,250026866
TRANSACTION_71346,1974-11-13,657144834
TRANSACTION_85403,2016-01-26,489717319
TRANSACTION_6581,1992-10-10,399187000
TRANSACTION_13202,1997-09-14,631997047
TRANSACTION_69470,1996-07-25,45231677
TRANSACTION_92402,1974-06-15,850505216
TRANSACTION_22627,2012-02-05,204884499
TRANSACTION_56745,1986-02-01,734825452
TRANSACTION_56703,2020-12-31,810870072
TRANSACTION_53040,1986-04-24,199407757
TRANSACTION_81000,1984-07-10,286148918
TRANSACTION_55686,2015-01-27,953797657
TRANSACTION_11485,2011-07-01,127886264
TRANSACTION_32343,2012-04-27,78066062
TRANSACTION_2018,1996-02-22,344014034
TRANSACTION_19464,2000-02-20,471172072
TRANSACTION_76192,2016-12-01,53958964
TRANSACTION_35850,1984-03-07,516187432
TRANSACTION_91265,1983-03-11,987944200
TRANSACTION_48413,1977-09-20,703040929
TRANSACTION_24817,1995-10-27,405750706
TRANSACTION_6586,1994-04-14,661992592
TRANSACTION_58307,1997-04-08,752851314
TRANSACTION_60449,2011-07-31,24036469
TRANSACTION_7464,1979-10-28,641274309
TRANSACTION_25744,1992-05-23,364576975
TRANSACTION_58765,1993-05-02,980817198
TRANSACTION_66841,1984-12-29,771168634
TRANSACTION_75902,1977-10-05,377270901
TRANSACTION_22017,2007-07-01,291749201
TRANSACTION_15718,1971-08-18,835414353
TRANSACTION_20983,2021-03-24,840738114
TRANSACTION_81890,1981-11-29,915695028
TRANSACTION_48451,1992-03-21,368649993
TRANSACTION_9244,2010-08-03,57695799
TRANSACTION_18839,1980-07-09,149148484
TRANSACTION_71115,1972-08-08,189070498
TRANSACTION_12299,1989-12-17,922691521
TRANSACTION_33869,1978-01-12,31765884
TRANSACTION_92011,2001-08-31,927227305
TRANSACTION_41574,1983-09-14,41330268
TRANSACTION_41336,2015-12-12,612048247
TRANSACTION_17326,2001-07-28,258573952
TRANSACTION_30341,1992-06-04,142291749
TRANSACTION_58570,2006-06-29,647829044
TRANSACTION_85336,1991-08-09,577783112
TRANSACTION_27710,1975-11-24,352450126
TRANSACTION_65289,2021-04-02,365856655
TRANSACTION_79844,2017-12-26,271317849
TRANSACTION_85926,1975-05-11,800064256
TRANSACTION_28939,2015-09-02,824685094
TRANSACTION_77040,1994-05-07,698681302
TRANSACTION_3700,2014-06-06,914962420
TRANSACTION_12224,2016-07-30,756642640
TRANSACTION_57731,1991-01-25,945530154
TRANSACTION_30747,2014-06-01,678563949
TRANSACTION_74219,2018-06-20,166697986
TRANSACTION_23856,1991-12-10,21227090
TRANSACTION_91514,2021-05-17,181926621
TRANSACTION_40352,1991-12-30,429275452
TRANSACTION_3321,1992-02-29,214108264
TRANSACTION_88370,2020-05-21,651226967
TRANSACTION_3030,1989-11-02,762846627
TRANSACTION_36370,1982-02-07,59648957
TRANSACTION_83195,2015-02-19,912937851
TRANSACTION_78072,1989-01-15,801731705
TRANSACTION_94021,1993-03-17,695494715
TRANSACTION_32357,1984-07-06,687259690
TRANSACTION_90660,2022-03-14,535330719
TRANSACTION_6771,1976-09-24,397012009
TRANSACTION_32182,1982-06-15,905086626
TRANSACTION_27370,2004-04-22,519113809
TRANSACTION_22710,2017-07-21,881350421
TRANSACTION_80615,2011-01-16,870887955
TRANSACTION_68856,1996-01-18,708160754
TRANSACTION_8554,2019-03-05,97125509
TRANSACTION_8968,2013-09-19,704764024
TRANSACTION_67364,2006-12-02,672742296
TRANSACTION_54973,2009-06-12,128408096
TRANSACTION_8748,2019-02-10,782614530
TRANSACTION_83912,2004-07-22,185422433
TRANSACTION_16180,1988-09-27,37566929
TRANSACTION_84738,1978-02-19,120896619
TRANSACTION_20984,2004-03-18,627563294
TRANSACTION_74860,1994-05-13,275708652
TRANSACTION_44178,1992-03-18,730279071
TRANSACTION_129,2021-12-13,876457954
TRANSACTION_81648,1996-08-14,514152980
TRANSACTION_71038,2010-10-24,244130182
TRANSACTION_86304,1997-01-10,880382636
TRANSACTION_42121,2004-08-01,251225010
TRANSACTION_95716,1990-03-05,195677639
TRANSACTION_62876,1991-02-20,74504683
TRANSACTION_27112,2010-06-25,647530784
TRANSACTION_30019,2013-07-26,115535734
TRANSACTION_35068,1976-12-01,741042279
TRANSACTION_11734,1999-06-06,250149559
TRANSACTION_41004,1997-10-11,430115924
TRANSACTION_65018,2009-02-08,492830343
TRANSACTION_83131,1981-04-21,727509083
TRANSACTION_33753,1985-09-10,577362020
TRANSACTION_71601,1988-06-11,198122357
TRANSACTION_76724,1976-08-29,134778477
TRANSACTION_23191,1979-07-16,227278675
TRANSACTION_16628,1982-06-14,152661263
TRANSACTION_94168,2005-11-16,91873200
TRANSACTION_33572,1979-12-02,934224560
TRANSACTION_19706,2023-06-22,231958125
TRANSACTION_46942,2012-08-07,483734589
TRANSACTION_30185,1985-09-15,81216750
TRANSACTION_5295,2022-08-16,392310118
TRANSACTION_35760,1977-06-18,346185905
TRANSACTION_84859,1975-03-28,47478847
TRANSACTION_21818,1983-12-15,450271922
TRANSACTION_22969,1998-04-10,598275586
TRANSACTION_78932,1983-04-22,64303771
TRANSACTION_4661,2010-12-02,760806824
TRANSACTION_14216,2006-12-14,401747699
TRANSACTION_10238,2023-01-04,443554412
TRANSACTION_50383,2008-08-29,66260031
TRANSACTION_77417,2018-02-23,793486469
TRANSACTION_32011,2019-05-06,613842037
TRANSACTION_27495,1973-04-07,284913597
TRANSACTION_48593,1971-03-10,272913915
TRANSACTION_5495,2003-11-01,731269892
TRANSACTION_89527,1975-10-05,201418885
TRANSACTION_31826,2014-05-19,116637453
TRANSACTION_17556,2009-08-10,93694021
TRANSACTION_92719,2000-08-20,889647659
TRANSACTION_68517,2002-08-17,14377893
TRANSACTION_39328,1983-06-20,462919889
TRANSACTION_22507,2005-12-01,211699451
TRANSACTION_14467,2015-01-30,321839204
TRANSACTION_35653,1983-01-04,260514176
TRANSACTION_40713,1998-01-21,85772170
TRANSACTION_43588,1987-10-20,129462865
TRANSACTION_63841,1975-03-20,553678630
TRANSACTION_24512,1976-06-24,954167521
TRANSACTION_63927,2020-03-21,525711735
TRANSACTION_89711,1970-12-09,33682675
TRANSACTION_34684,1970-10-20,955783830
TRANSACTION_63674,2001-09-13,958248652
TRANSACTION_64054,1988-09-06,194027280
TRANSACTION_93149,2014-01-30,825795270
TRANSACTION_39628,1990-12-06,87609248
TRANSACTION_16995,2013-12-20,635423479
TRANSACTION_23742,2012-03-22,50952968
TRANSACTION_45308,1979-08-26,990754875
TRANSACTION_16443,2013-08-30,376115109
TRANSACTION_54937,2008-07-25,495992860
TRANSACTION_35766,2013-11-23,346628983
TRANSACTION_76465,2009-08-17,271346898
TRANSACTION_52048,1975-12-31,827429901
TRANSACTION_13474,1991-02-25,832636033
TRANSACTION_63385,1985-09-23,39417254
TRANSACTION_36684,1989-08-22,735614452
TRANSACTION_84838,2020-10-16,384473387
TRANSACTION_72756,2003-06-17,620561875
TRANSACTION_86201,1974-07-16,958194137
TRANSACTION_68013,1999-09-27,968625941
TRANSACTION_11514,2016-11-04,290070602
TRANSACTION_1304,1977-12-13,257102933
TRANSACTION_47223,1970-04-30,991461967
TRANSACTION_25630,2016-04-25,191240950
TRANSACTION_39547,1991-09-08,393232977
TRANSACTION_76242,2020-12-15,46274332
TRANSACTION_91488,2022-11-13,659679118
TRANSACTION_39765,2019-05-31,714414577
TRANSACTION_93189,2002-11-07,735356711
TRANSACTION_13862,1993-08-27,153857523
TRANSACTION_4913,1992-11-04,429130294
TRANSACTION_99371,2015-02-28,624930033
TRANSACTION_22666,2008-12-23,678931404
TRANSACTION_54306,1993-11-27,603375681
TRANSACTION_18706,1972-12-30,73082119
TRANSACTION_55130,2020-12-01,990703289
TRANSACTION_23698,1982-03-07,786982020
TRANSACTION_97061,1994-10-25,248144439
TRANSACTION_46198,2011-03-11,654157884
TRANSACTION_69990,1975-05-23,724446681
TRANSACTION_48005,1985-03-13,79998489
TRANSACTION_21160,1980-09-19,457506902
TRANSACTION_57741,2006-08-03,626327932
TRANSACTION_71855,2021-12-30,491623764
TRANSACTION_64427,1992-11-11,75042168
TRANSACTION_80541,2001-09-27,124434152
TRANSACTION_35174,1972-02-10,599823432
TRANSACTION_87027,1993-08-14,470668828
TRANSACTION_97091,2000-07-05,256380159
TRANSACTION_87956,2021-10-14,97653745
TRANSACTION_57216,1984-08-19,958341589
TRANSACTION_65899,2011-09-14,98958733
TRANSACTION_38171,2017-01-25,758543984
TRANSACTION_90186,2001-01-28,547025779
TRANSACTION_4230,1973-04-09,356173087
TRANSACTION_72671,2022-11-17,738477327
TRANSACTION_73714,1989-09-14,668925472
TRANSACTION_75711,2013-06-20,35547831
TRANSACTION_42297,2008-12-14,518199287
TRANSACTION_25010,1973-10-27,706841833
TRANSACTION_93116,2001-04-12,205128044
TRANSACTION_93670,1981-05-21,283834340
TRANSACTION_69767,2008-07-03,886575735
TRANSACTION_52684,1989-09-24,677583590
TRANSACTION_16577,2001-05-30,998358997
TRANSACTION_47753,2014-03-29,659078711
TRANSACTION_73509,2006-06-03,184379756
TRANSACTION_92250,1972-08-05,23373403
TRANSACTION_32939,1975-05-26,556961566
TRANSACTION_25364,2010-09-15,400984219
TRANSACTION_91420,2008-07-18,426105136
TRANSACTION_62701,1971-11-19,602023853
TRANSACTION_63023,2003-05-15,90470511
TRANSACTION_64785,1992-07-18,862626378
TRANSACTION_39456,1970-08-05,602051468
TRANSACTION_49244,2022-05-02,96487626
TRANSACTION_9844,1996-03-11,600103919
TRANSACTION_40331,1984-06-08,456480446
TRANSACTION_97703,2003-11-25,99625879
TRANSACTION_12686,2009-05-14,74830255
TRANSACTION_52581,1994-05-27,55189206
TRANSACTION_93085,1974-08-14,682951126
TRANSACTION_76898,1983-04-23,940353443
TRANSACTION_99253,1985-12-09,341379466
TRANSACTION_57911,2002-05-02,149591174
TRANSACTION_46278,1976-06-05,710678140
TRANSACTION_52616,2023-07-06,411166500
TRANSACTION_81970,1974-08-24,51252667
TRANSACTION_30433,2013-10-15,977781378
TRANSACTION_13088,1996-04-30,283194875
TRANSACTION_95385,1992-07-30,187222553
TRANSACTION_73420,2019-09-12,278818219
TRANSACTION_30906,1997-01-04,748420713
TRANSACTION_54294,1984-04-14,595356474
TRANSACTION_82928,1972-10-26,570847649
TRANSACTION_880,1988-03-22,923991725
TRANSACTION_47390,2015-04-16,148139624
TRANSACTION_12264,1983-11-15,12974019
TRANSACTION_70830,1979-02-28,685273455
TRANSACTION_18273,2015-07-07,177479799
TRANSACTION_74582,2016-09-11,712037595
TRANSACTION_72919,1985-10-02,296006554
TRANSACTION_60591,1972-05-27,895325313
TRANSACTION_67130,1995-01-29,879219411
TRANSACTION_70584,2003-11-29,406697135
TRANSACTION_95411,2016-09-24,513019235
TRANSACTION_91809,1999-05-04,505642664
TRANSACTION_31469,1972-06-14,191457409
TRANSACTION_36315,1972-09-06,979364376
TRANSACTION_10222,1971-06-22,295821636
TRANSACTION_80985,2009-09-12,220769145
TRANSACTION_37486,2012-10-06,430028688
TRANSACTION_34065,1983-12-22,663483708
TRANSACTION_47254,2018-04-23,366650202
TRANSACTION_62576,1983-02-14,697018237
TRANSACTION_56997,1974-11-07,479970742
TRANSACTION_62045,1977-03-14,868851374
TRANSACTION_4570,1983-05-04,544018476
TRANSACTION_18160,2002-01-24,206294730
TRANSACTION_84855,1998-12-08,746987726
TRANSACTION_27835,1992-05-04,814171950
TRANSACTION_12960,2004-11-02,190962981
TRANSACTION_49826,1991-01-16,661347148
TRANSACTION_32787,1979-10-18,770610330
TRANSACTION_53887,1987-06-07,698678226
TRANSACTION_93642,1977-12-07,926869517
TRANSACTION_78460,1991-08-18,56600566
TRANSACTION_92392,2007-04-27,946091179
TRANSACTION_81200,1992-03-18,904817533
TRANSACTION_70617,2007-11-10,389627341
TRANSACTION_47077,2019-05-31,922795269
TRANSACTION_50668,2000-02-24,4093623
TRANSACTION_53923,1979-11-06,552689544
TRANSACTION_28872,1987-03-02,396400483
TRANSACTION_35187,2009-04-16,35671226
TRANSACTION_65385,1993-11-05,667335008
TRANSACTION_54583,1994-06-02,228203544
TRANSACTION_75698,1986-08-19,239325598
TRANSACTION_96840,1971-09-03,104310371
TRANSACTION_5383,1986-08-30,330395956
TRANSACTION_46337,1996-01-04,680559777
TRANSACTION_34271,1972-11-29,106694083
TRANSACTION_46856,2020-06-04,945153269
TRANSACTION_44043,1971-09-16,316684681
TRANSACTION_92086,2009-01-24,578257565
TRANSACTION_45059,1975-06-06,407289929
TRANSACTION_68609,2007-11-18,695469056
TRANSACTION_31261,2003-12-12,598889191
TRANSACTION_45542,2023-08-24,482868718
TRANSACTION_25605,1990-05-05,590964330
TRANSACTION_27662,2003-08-12,816121917
TRANSACTION_55077,1979-02-10,29573067
TRANSACTION_83891,2005-06-04,413931949
TRANSACTION_28932,1973-03-05,926342735
TRANSACTION_54446,2006-02-11,701386272
TRANSACTION_91668,2022-05-18,919898977
TRANSACTION_24992,2002-05-19,895275063
TRANSACTION_93469,1986-07-11,221258189
TRANSACTION_14460,1975-11-18,795369358
TRANSACTION_18554,2008-10-20,250758645
TRANSACTION_20341,1972-02-16,630338029
TRANSACTION_43042,2021-02-22,771848591
TRANSACTION_40735,2016-12-10,919588407
TRANSACTION_71387,2013-04-12,990726031
TRANSACTION_12860,1974-06-22,301342342
TRANSACTION_30771,1989-05-04,679663600
TRANSACTION_60606,1985-05-09,199275285
TRANSACTION_47984,1999-07-01,300943723
TRANSACTION_83809,2015-11-13,67845075
TRANSACTION_62375,2002-05-26,665150872
TRANSACTION_88126,2012-05-24,307226782
TRANSACTION_80511,2001-03-12,26952338
TRANSACTION_75391,2014-05-07,158849188
TRANSACTION_68619,1992-12-08,264306835
TRANSACTION_41484,2020-04-22,805115098
TRANSACTION_99710,1990-10-15,246195414
TRANSACTION_62427,1999-09-06,354627325
TRANSACTION_92211,1989-01-17,262094633
TRANSACTION_69852,2021-10-22,384573781
TRANSACTION_8356,1987-03-25,716868852
TRANSACTION_92372,2000-11-03,798014685
TRANSACTION_26760,1996-02-17,178367643
TRANSACTION_20448,1975-01-28,481381940
TRANSACTION_75227,2013-12-12,961297850
TRANSACTION_98975,2012-01-03,337568327
TRANSACTION_17539,2000-04-23,275829789
TRANSACTION_41107,1999-12-30,377411123
TRANSACTION_5174,2023-01-18,980028941
TRANSACTION_61869,1986-02-10,77873642
TRANSACTION_92314,1971-11-29,572577929
TRANSACTION_25763,1973-04-03,586121583
TRANSACTION_32929,1999-05-31,969663018
TRANSACTION_82131,2005-08-13,955272226
TRANSACTION_30069,1989-04-16,425466584
TRANSACTION_74870,1979-11-10,769019275
TRANSACTION_23748,1984-05-25,142682454
TRANSACTION_17614,1994-03-27,49887739
TRANSACTION_38805,1974-02-20,338085509
TRANSACTION_31772,1972-12-19,356051589
