unique_id,age,Gender,Math_Score,Reading_Score,Writing_Score,Lunch
JKT-3538,18,Male,63,14,45,Standard
JKT-9742,16,Male,4,11,74,Standard
JKT-2129,16,Female,98,25,57,Free/Reduced
JKT-1952,16,Male,69,37,62,Standard
JKT-9150,15,Female,39,0,75,Free/Reduced
JKT-3005,18,Male,38,44,66,Free/Reduced
JKT-9266,18,Female,43,88,95,Standard
JKT-3801,15,Male,42,44,68,Free/Reduced
JKT-5041,16,Male,40,11,11,Standard
JKT-8716,18,Female,46,81,97,Free/Reduced
JKT-6708,18,Female,76,20,89,Standard
JKT-9512,18,Female,57,11,71,Free/Reduced
JKT-2554,18,Male,60,28,60,Free/Reduced
JKT-4695,17,Male,27,15,66,Standard
JKT-4020,17,Male,7,29,89,Standard
JKT-0642,18,Male,22,62,57,Free/Reduced
JKT-9434,17,Male,33,76,26,Standard
JKT-5689,17,Female,11,50,23,Standard
JKT-3243,18,Male,7,11,82,Standard
JKT-4648,16,Male,11,61,87,Standard
JKT-9977,17,Female,22,89,9,Standard
JKT-5735,17,Female,7,100,18,Standard
JKT-5561,16,Male,55,4,48,Standard
JKT-7152,18,Male,72,47,85,Free/Reduced
JKT-8129,15,Male,6,50,28,Free/Reduced
JKT-7397,18,Male,93,31,31,Standard
JKT-3410,16,Male,43,42,55,Standard
JKT-3639,16,Female,31,5,53,Free/Reduced
JKT-9196,18,Male,58,4,4,Standard
JKT-8685,18,Female,1,24,39,Free/Reduced
JKT-8449,15,Female,96,78,34,Standard
JKT-8370,17,Female,4,79,10,Free/Reduced
JKT-2079,15,Male,68,83,11,Standard
JKT-7827,16,Male,78,92,33,Standard
JKT-8864,17,Female,8,51,70,Free/Reduced
JKT-8055,16,Female,68,72,100,Standard
JKT-0031,18,Female,56,86,82,Free/Reduced
JKT-5312,17,Female,47,9,50,Free/Reduced
JKT-7604,15,Male,74,41,76,Standard
JKT-4970,16,Male,13,62,12,Free/Reduced
JKT-3873,16,Female,75,32,74,Standard
JKT-0664,16,Male,85,24,13,Free/Reduced
JKT-9673,17,Male,52,63,65,Free/Reduced
JKT-6203,16,Male,4,47,16,Free/Reduced
JKT-0068,17,Female,19,60,99,Standard
JKT-4315,18,Female,30,5,75,Free/Reduced
JKT-4420,15,Male,31,25,100,Free/Reduced
JKT-8714,17,Female,56,81,95,Standard
JKT-0763,15,Male,16,50,8,Standard
JKT-8577,18,Female,90,81,73,Free/Reduced
JKT-3294,15,Male,80,4,84,Standard
JKT-4112,18,Male,36,97,72,Free/Reduced
JKT-9716,18,Male,33,17,57,Free/Reduced
JKT-2343,16,Female,91,48,50,Free/Reduced
JKT-0740,16,Female,87,64,2,Free/Reduced
JKT-1612,16,Male,97,74,42,Free/Reduced
JKT-2814,15,Female,9,56,48,Standard
JKT-9984,15,Female,53,77,7,Standard
JKT-1925,16,Male,57,53,3,Standard
JKT-8561,15,Female,3,64,26,Free/Reduced
JKT-2744,16,Female,35,1,98,Free/Reduced
JKT-1432,16,Female,34,44,9,Standard
JKT-8813,15,Male,85,49,21,Free/Reduced
JKT-1195,16,Female,65,8,34,Free/Reduced
JKT-0712,18,Female,5,14,72,Standard
JKT-4488,16,Male,63,75,40,Standard
JKT-2298,15,Female,22,98,84,Free/Reduced
JKT-2290,18,Female,31,64,67,Standard
JKT-1664,15,Male,54,19,37,Standard
JKT-0936,18,Female,42,4,48,Standard
JKT-7784,15,Male,68,92,69,Standard
JKT-6764,15,Male,65,21,6,Free/Reduced
JKT-4995,15,Male,72,99,52,Free/Reduced
JKT-9065,16,Female,54,46,28,Free/Reduced
JKT-4852,16,Male,4,0,97,Free/Reduced
JKT-2546,16,Female,50,11,16,Free/Reduced
JKT-9175,18,Male,77,28,92,Standard
JKT-6710,17,Female,95,64,16,Free/Reduced
JKT-4273,16,Male,36,97,81,Free/Reduced
JKT-4347,15,Female,31,76,91,Free/Reduced
JKT-6868,16,Female,34,47,93,Free/Reduced
JKT-4470,18,Male,39,90,81,Free/Reduced
JKT-7429,18,Male,9,59,26,Standard
JKT-5265,17,Male,68,13,75,Standard
JKT-7194,15,Female,13,45,29,Standard
JKT-0788,15,Female,25,7,77,Standard
JKT-4306,17,Male,23,61,62,Free/Reduced
JKT-0379,17,Female,32,93,5,Free/Reduced
JKT-4518,18,Male,93,2,94,Standard
JKT-3158,16,Male,83,93,41,Free/Reduced
JKT-4319,17,Female,43,55,24,Standard
JKT-3397,18,Male,64,66,74,Standard
JKT-1244,17,Male,8,79,18,Free/Reduced
JKT-7145,17,Female,30,28,69,Standard
JKT-6045,18,Female,24,26,74,Standard
JKT-3022,18,Female,57,44,63,Standard
JKT-4773,16,Female,66,49,84,Standard
JKT-1400,18,Female,40,31,23,Free/Reduced
JKT-4176,16,Male,77,57,27,Free/Reduced
JKT-7620,17,Male,2,2,92,Free/Reduced
JKT-8188,15,Female,69,49,30,Free/Reduced
JKT-3376,15,Female,80,30,62,Free/Reduced
JKT-8957,16,Male,17,25,12,Standard
JKT-4991,16,Female,2,64,39,Free/Reduced
JKT-4844,18,Male,21,90,57,Free/Reduced
JKT-2696,18,Female,34,81,16,Free/Reduced
JKT-0434,16,Female,25,46,84,Standard
JKT-4536,16,Male,75,5,43,Standard
JKT-7756,18,Male,44,91,65,Free/Reduced
JKT-5019,18,Male,53,75,86,Standard
JKT-7620,15,Female,25,20,91,Standard
JKT-7095,18,Male,93,72,68,Standard
JKT-1625,16,Female,0,54,47,Free/Reduced
JKT-1233,17,Female,96,81,6,Free/Reduced
JKT-3693,17,Male,68,27,26,Standard
JKT-7585,17,Male,55,72,16,Standard
JKT-5315,16,Male,20,49,65,Standard
JKT-7431,16,Female,58,64,76,Standard
JKT-6266,16,Male,63,92,31,Standard
JKT-8611,15,Female,66,29,2,Standard
JKT-4427,16,Female,66,9,44,Standard
JKT-6159,18,Female,48,75,12,Free/Reduced
JKT-4674,16,Female,86,67,92,Standard
JKT-1395,17,Male,90,46,23,Standard
JKT-8576,17,Female,79,21,86,Standard
JKT-4416,16,Male,27,74,67,Free/Reduced
JKT-3589,16,Male,76,78,96,Standard
JKT-3461,16,Female,7,33,92,Standard
JKT-9905,15,Male,90,10,96,Free/Reduced
JKT-0462,17,Female,45,96,73,Standard
JKT-7145,17,Female,60,84,19,Free/Reduced
JKT-7122,15,Male,55,6,72,Standard
JKT-0228,18,Male,68,95,65,Standard
JKT-6283,18,Male,11,9,12,Free/Reduced
JKT-1060,15,Female,54,82,61,Standard
JKT-7294,15,Female,70,86,13,Standard
JKT-7103,15,Male,78,36,53,Standard
JKT-7825,15,Male,19,59,48,Standard
JKT-6615,18,Male,55,58,93,Standard
JKT-6581,16,Female,96,83,75,Free/Reduced
JKT-5814,18,Female,83,53,78,Free/Reduced
JKT-2202,16,Male,37,39,6,Free/Reduced
JKT-4923,17,Female,17,10,27,Standard
JKT-7765,16,Male,38,41,3,Free/Reduced
JKT-3460,18,Male,92,75,46,Standard
JKT-9702,15,Male,50,39,76,Standard
JKT-8194,18,Female,99,25,89,Standard
JKT-1995,15,Male,34,8,83,Free/Reduced
JKT-5114,17,Female,33,11,44,Free/Reduced
JKT-8968,16,Female,55,7,69,Standard
JKT-8260,15,Male,90,49,34,Standard
JKT-1003,17,Female,13,87,29,Free/Reduced
JKT-8552,16,Male,52,31,46,Standard
JKT-0985,18,Male,5,41,73,Free/Reduced
JKT-2829,17,Male,28,82,79,Free/Reduced
JKT-0056,15,Male,35,74,24,Free/Reduced
JKT-5130,18,Male,87,78,57,Standard
JKT-7384,17,Female,81,98,12,Free/Reduced
JKT-8213,18,Female,13,55,44,Free/Reduced
JKT-7673,15,Female,62,36,61,Standard
JKT-0018,16,Female,44,40,63,Free/Reduced
JKT-1299,15,Male,67,33,61,Standard
JKT-5562,18,Male,89,51,51,Standard
JKT-1240,18,Female,49,48,7,Free/Reduced
JKT-7209,18,Female,66,64,55,Standard
JKT-5154,16,Female,55,20,54,Standard
JKT-7539,16,Male,44,12,72,Free/Reduced
JKT-2133,17,Male,4,2,20,Standard
JKT-9018,15,Male,72,29,75,Standard
JKT-2954,16,Male,18,14,72,Standard
JKT-8078,15,Male,0,78,60,Free/Reduced
JKT-7457,18,Female,5,30,79,Standard
JKT-7529,18,Female,54,92,63,Free/Reduced
JKT-9263,17,Male,69,52,97,Standard
JKT-3084,18,Female,78,5,83,Free/Reduced
JKT-4285,16,Male,94,87,84,Standard
JKT-3019,16,Male,58,61,60,Standard
JKT-8741,16,Male,63,37,98,Standard
JKT-1476,15,Female,92,27,73,Standard
JKT-1766,15,Male,35,100,97,Free/Reduced
JKT-5010,18,Male,67,93,34,Free/Reduced
JKT-4807,16,Female,42,69,23,Free/Reduced
JKT-5443,18,Female,19,7,87,Free/Reduced
JKT-5695,15,Female,5,26,55,Free/Reduced
JKT-8450,17,Male,42,1,12,Standard
JKT-4738,16,Male,17,50,13,Free/Reduced
JKT-7917,17,Male,25,60,35,Free/Reduced
JKT-5251,16,Female,9,64,20,Standard
JKT-7373,15,Male,74,1,41,Free/Reduced
JKT-7025,18,Female,75,20,10,Free/Reduced
JKT-8985,18,Male,72,86,75,Standard
JKT-3964,18,Female,84,75,26,Standard
JKT-2451,18,Female,25,23,84,Free/Reduced
JKT-9313,15,Female,73,93,15,Free/Reduced
JKT-1757,16,Female,11,47,49,Standard
JKT-1720,16,Male,25,36,34,Standard
JKT-0757,16,Female,15,40,68,Free/Reduced
JKT-7915,16,Male,57,76,89,Free/Reduced
JKT-4689,18,Male,27,3,16,Free/Reduced
JKT-9002,15,Male,55,47,23,Free/Reduced
JKT-6220,15,Male,40,63,19,Free/Reduced
JKT-6874,17,Female,40,33,0,Standard
JKT-8453,16,Female,0,90,36,Standard
JKT-7228,17,Female,88,90,6,Standard
JKT-9807,15,Female,84,72,5,Standard
JKT-5988,16,Male,48,29,54,Free/Reduced
JKT-5377,18,Female,20,83,72,Free/Reduced
JKT-7341,16,Female,65,95,62,Standard
JKT-8896,15,Male,15,46,4,Standard
JKT-5664,15,Male,62,6,100,Free/Reduced
JKT-0658,15,Male,73,76,42,Standard
JKT-3774,18,Female,97,11,95,Free/Reduced
JKT-1402,16,Male,4,55,77,Standard
JKT-3297,16,Female,24,10,73,Free/Reduced
JKT-9122,15,Female,16,69,28,Free/Reduced
JKT-8027,15,Male,63,13,23,Free/Reduced
JKT-4712,17,Female,82,87,78,Standard
JKT-9389,16,Female,46,83,34,Free/Reduced
JKT-3835,17,Female,89,51,27,Free/Reduced
JKT-8041,15,Male,79,99,33,Free/Reduced
JKT-4248,15,Male,100,9,7,Free/Reduced
JKT-3700,17,Male,43,52,31,Standard
JKT-8796,17,Male,94,78,2,Standard
JKT-9744,18,Male,28,80,13,Standard
JKT-8240,16,Male,29,28,37,Free/Reduced
JKT-6284,16,Male,9,62,68,Standard
JKT-5788,16,Male,33,92,67,Free/Reduced
JKT-8445,16,Female,15,17,53,Free/Reduced
JKT-6561,18,Female,39,50,65,Standard
JKT-3248,16,Male,45,82,22,Standard
JKT-3505,15,Male,2,17,8,Standard
JKT-9618,17,Male,1,7,14,Standard
JKT-6997,16,Male,53,74,51,Standard
JKT-5018,18,Female,66,32,19,Standard
JKT-5861,15,Male,21,89,82,Standard
JKT-2575,17,Female,33,19,43,Free/Reduced
JKT-2518,18,Female,81,21,95,Standard
JKT-4838,15,Female,32,11,92,Free/Reduced
JKT-9266,18,Male,22,58,8,Standard
JKT-0958,16,Female,83,76,37,Free/Reduced
JKT-9043,18,Female,37,52,67,Standard
JKT-1077,17,Female,48,97,64,Standard
JKT-7982,16,Female,12,67,28,Free/Reduced
JKT-1986,18,Male,81,23,87,Standard
JKT-1218,17,Female,31,11,6,Standard
JKT-2548,17,Male,65,80,71,Standard
JKT-4178,16,Female,12,38,54,Standard
JKT-9985,17,Female,71,44,6,Free/Reduced
JKT-1432,18,Male,56,13,19,Free/Reduced
JKT-4430,16,Male,87,30,74,Standard
JKT-8500,15,Female,72,26,76,Standard
JKT-8853,16,Male,4,2,42,Standard
JKT-1949,16,Female,91,91,49,Standard
JKT-6793,18,Female,51,62,1,Free/Reduced
JKT-2288,15,Male,67,23,51,Free/Reduced
JKT-9454,15,Male,54,72,8,Standard
JKT-0584,15,Male,35,55,20,Standard
JKT-5801,18,Male,14,92,43,Standard
JKT-9625,18,Female,2,97,49,Free/Reduced
JKT-7090,17,Male,10,77,34,Free/Reduced
JKT-8361,18,Male,8,32,76,Standard
JKT-0405,15,Female,16,49,4,Free/Reduced
JKT-7734,17,Male,4,77,37,Free/Reduced
JKT-4098,15,Female,11,79,97,Standard
JKT-3002,16,Female,7,29,71,Standard
JKT-5681,18,Male,58,11,70,Standard
JKT-9671,15,Female,16,41,10,Free/Reduced
JKT-5379,17,Male,31,94,66,Standard
JKT-7115,15,Female,4,6,41,Standard
JKT-2779,15,Female,97,62,71,Standard
JKT-7482,18,Male,22,20,97,Standard
JKT-9979,16,Female,12,24,76,Standard
JKT-3458,17,Male,86,28,35,Free/Reduced
JKT-2871,15,Male,28,74,94,Standard
JKT-6848,15,Male,36,46,84,Standard
JKT-1696,18,Male,27,20,82,Standard
JKT-0211,18,Male,91,64,9,Free/Reduced
JKT-9227,17,Male,78,98,38,Free/Reduced
JKT-0115,17,Female,27,80,15,Free/Reduced
JKT-3393,15,Male,13,23,41,Standard
JKT-8299,17,Female,92,69,26,Standard
JKT-8687,17,Female,86,41,85,Free/Reduced
JKT-3791,17,Male,72,5,93,Free/Reduced
JKT-5687,16,Male,61,21,77,Standard
JKT-4901,15,Male,5,53,94,Standard
JKT-8995,17,Male,53,25,33,Standard
JKT-5779,15,Female,13,98,32,Free/Reduced
JKT-7528,16,Male,92,100,12,Standard
JKT-8809,16,Male,18,7,14,Standard
JKT-9874,15,Male,98,32,54,Standard
JKT-6139,16,Male,8,85,1,Free/Reduced
JKT-0954,15,Male,99,100,23,Free/Reduced
JKT-1805,17,Female,18,40,87,Free/Reduced
JKT-4426,17,Male,15,39,23,Standard
JKT-7238,16,Male,62,66,43,Standard
JKT-5675,17,Male,9,76,10,Standard
JKT-7371,16,Male,78,84,16,Free/Reduced
JKT-8743,18,Male,37,10,52,Free/Reduced
JKT-1456,18,Female,11,27,98,Free/Reduced
JKT-4342,18,Male,69,23,79,Standard
JKT-6900,15,Male,98,95,10,Free/Reduced
JKT-5079,18,Male,46,53,14,Free/Reduced
JKT-4862,15,Male,55,54,76,Standard
JKT-7193,18,Female,83,80,66,Free/Reduced
JKT-5534,17,Female,99,71,34,Free/Reduced
JKT-3260,18,Male,1,44,2,Free/Reduced
JKT-6873,16,Male,58,13,34,Free/Reduced
JKT-4718,17,Male,5,61,95,Standard
JKT-9627,15,Male,2,16,41,Free/Reduced
JKT-5745,18,Female,32,90,18,Standard
JKT-7982,16,Male,8,66,68,Standard
JKT-4858,15,Male,44,36,14,Free/Reduced
JKT-2431,15,Female,29,88,33,Standard
JKT-7325,18,Female,72,24,0,Standard
JKT-7989,15,Male,27,30,100,Standard
JKT-9857,15,Female,90,6,47,Free/Reduced
JKT-5619,18,Female,39,51,8,Free/Reduced
JKT-0276,16,Male,98,80,87,Standard
JKT-7941,17,Male,82,89,85,Standard
JKT-9108,15,Male,93,29,51,Standard
JKT-4344,16,Male,85,62,5,Standard
JKT-8969,18,Male,95,34,79,Free/Reduced
JKT-2268,17,Male,2,90,54,Standard
JKT-8740,18,Female,59,76,4,Free/Reduced
JKT-8902,17,Female,3,13,86,Standard
JKT-3490,15,Male,13,98,81,Standard
JKT-5491,17,Female,48,17,87,Free/Reduced
JKT-2929,18,Male,24,13,16,Standard
JKT-0952,17,Female,12,71,56,Free/Reduced
JKT-9530,15,Female,24,21,10,Standard
JKT-7876,16,Male,94,50,4,Standard
JKT-4236,18,Male,10,38,44,Free/Reduced
JKT-9425,17,Female,83,26,35,Free/Reduced
JKT-3803,17,Female,9,42,21,Free/Reduced
JKT-5639,18,Male,20,86,74,Standard
JKT-3443,16,Male,14,10,96,Standard
JKT-4736,17,Female,58,86,72,Free/Reduced
JKT-2204,17,Male,92,67,78,Standard
JKT-1038,18,Female,27,36,49,Standard
JKT-7997,15,Male,48,2,5,Standard
JKT-6000,16,Female,9,75,39,Free/Reduced
JKT-3785,17,Male,100,3,81,Standard
JKT-8956,16,Male,64,18,5,Standard
JKT-2612,17,Male,12,46,29,Free/Reduced
JKT-8141,18,Female,3,42,73,Free/Reduced
JKT-3937,18,Male,59,10,26,Standard
JKT-7745,15,Female,32,52,96,Free/Reduced
JKT-1651,17,Female,36,62,26,Standard
JKT-9255,17,Female,34,94,74,Standard
JKT-5756,17,Female,100,84,6,Standard
JKT-9524,16,Female,16,92,76,Standard
JKT-9910,18,Male,6,35,83,Free/Reduced
JKT-9617,18,Female,18,32,94,Free/Reduced
JKT-1389,16,Female,82,60,60,Standard
JKT-3683,17,Female,13,8,50,Standard
JKT-4242,16,Male,61,75,41,Standard
JKT-7980,16,Male,96,53,42,Standard
JKT-4282,17,Male,34,64,62,Free/Reduced
JKT-1662,15,Male,69,35,42,Free/Reduced
JKT-2424,16,Male,25,15,10,Standard
JKT-8010,15,Male,74,96,27,Free/Reduced
JKT-7131,17,Male,80,24,72,Standard
JKT-5733,17,Female,86,79,7,Standard
JKT-9677,16,Male,49,19,9,Standard
JKT-0206,16,Male,64,96,85,Standard
JKT-9938,17,Male,41,3,29,Standard
JKT-8399,16,Female,100,77,0,Standard
JKT-6333,15,Female,91,58,27,Free/Reduced
JKT-2226,17,Male,41,15,72,Standard
JKT-3630,15,Female,14,68,72,Standard
JKT-8949,18,Female,21,6,57,Free/Reduced
JKT-6678,15,Female,61,10,75,Free/Reduced
JKT-2983,18,Male,8,63,49,Free/Reduced
JKT-9733,17,Female,13,74,69,Standard
JKT-1473,16,Female,55,48,94,Standard
JKT-8779,17,Female,5,20,88,Free/Reduced
JKT-2342,15,Male,13,30,70,Standard
JKT-0375,15,Male,54,13,63,Free/Reduced
JKT-9813,15,Male,8,14,0,Standard
JKT-1116,15,Female,14,24,8,Free/Reduced
JKT-0600,17,Female,65,83,98,Free/Reduced
JKT-5978,16,Female,77,66,6,Standard
JKT-5280,16,Female,79,40,13,Standard
JKT-8731,15,Male,45,93,100,Free/Reduced
JKT-8702,16,Male,27,10,62,Free/Reduced
JKT-7539,15,Female,56,4,41,Standard
JKT-1742,15,Male,7,2,86,Standard
JKT-3453,15,Female,56,0,15,Standard
JKT-1809,16,Female,15,8,22,Free/Reduced
JKT-6334,18,Male,1,21,32,Free/Reduced
JKT-8602,17,Male,17,9,4,Free/Reduced
JKT-9162,16,Female,61,14,28,Standard
JKT-7335,18,Female,4,44,8,Free/Reduced
JKT-8203,17,Male,16,30,0,Standard
JKT-7664,15,Female,16,9,44,Standard
JKT-9566,17,Male,45,92,28,Standard
JKT-6464,16,Female,92,34,18,Free/Reduced
JKT-6552,18,Female,3,2,100,Standard
JKT-0840,15,Male,59,71,42,Standard
JKT-6815,17,Female,82,15,34,Free/Reduced
JKT-3450,15,Male,90,73,35,Standard
JKT-8874,15,Female,39,24,82,Free/Reduced
JKT-2794,18,Female,1,41,2,Standard
JKT-6336,17,Male,82,66,99,Standard
JKT-2314,15,Male,59,73,59,Free/Reduced
JKT-2806,15,Male,31,47,42,Standard
JKT-7300,18,Male,81,90,85,Standard
JKT-6090,15,Female,93,19,41,Standard
JKT-0202,16,Female,6,91,93,Standard
JKT-8077,17,Female,22,0,50,Standard
JKT-2156,17,Male,44,93,52,Free/Reduced
JKT-1764,18,Female,43,37,51,Standard
JKT-8964,17,Male,20,22,65,Standard
JKT-1563,16,Male,66,79,82,Free/Reduced
JKT-6770,17,Male,32,52,96,Standard
JKT-5690,15,Male,33,1,78,Free/Reduced
JKT-1633,16,Female,38,93,79,Standard
JKT-9347,17,Female,81,96,19,Standard
JKT-6623,16,Female,27,94,64,Free/Reduced
JKT-0553,15,Female,8,57,71,Standard
JKT-5873,18,Male,63,17,61,Standard
JKT-5845,16,Female,71,40,56,Free/Reduced
JKT-5298,16,Male,57,87,60,Standard
JKT-5840,18,Male,100,19,44,Free/Reduced
JKT-5037,15,Male,29,4,100,Standard
JKT-1811,17,Male,17,57,99,Free/Reduced
JKT-5742,18,Female,85,83,87,Free/Reduced
JKT-6236,17,Female,55,84,11,Free/Reduced
JKT-5214,16,Male,52,75,96,Standard
JKT-9476,16,Male,33,56,46,Standard
JKT-5805,15,Female,56,71,4,Standard
JKT-8558,18,Male,9,89,74,Standard
JKT-9916,15,Male,33,32,84,Standard
JKT-0007,16,Female,62,72,55,Free/Reduced
JKT-5219,15,Male,22,9,45,Free/Reduced
JKT-7353,16,Female,90,52,74,Standard
JKT-3304,17,Male,53,98,47,Standard
JKT-3438,16,Male,15,62,78,Standard
JKT-0267,18,Male,45,57,94,Free/Reduced
JKT-8212,16,Male,79,4,71,Free/Reduced
JKT-2666,15,Male,68,60,68,Standard
JKT-9915,16,Female,59,61,66,Free/Reduced
JKT-5454,16,Male,61,36,80,Free/Reduced
JKT-7101,17,Female,100,32,72,Free/Reduced
JKT-3347,18,Male,17,50,69,Free/Reduced
JKT-5850,16,Female,35,24,73,Standard
JKT-0810,16,Male,45,10,16,Free/Reduced
JKT-8188,18,Female,70,84,27,Standard
JKT-3062,18,Male,41,65,27,Standard
JKT-9980,17,Male,33,78,44,Standard
JKT-2454,15,Female,61,17,46,Standard
JKT-6706,18,Male,59,7,91,Standard
JKT-9768,15,Male,100,24,30,Standard
JKT-4738,16,Male,83,97,56,Free/Reduced
JKT-7321,16,Female,15,4,39,Free/Reduced
JKT-6035,18,Male,58,40,3,Free/Reduced
JKT-4455,17,Female,8,88,37,Free/Reduced
JKT-4066,15,Male,20,83,20,Free/Reduced
JKT-3027,17,Female,23,3,46,Free/Reduced
JKT-1747,17,Female,54,59,59,Standard
JKT-3908,17,Female,41,65,80,Free/Reduced
JKT-0585,15,Female,32,99,9,Standard
JKT-0097,15,Male,59,22,88,Free/Reduced
JKT-8373,18,Female,3,51,32,Standard
JKT-0536,18,Male,5,95,28,Standard
JKT-9704,18,Female,46,59,4,Free/Reduced
JKT-9012,17,Male,12,57,3,Free/Reduced
JKT-6608,18,Female,72,90,29,Free/Reduced
JKT-1150,17,Female,15,49,47,Standard
JKT-4836,16,Male,71,81,25,Standard
JKT-7235,15,Female,90,8,66,Free/Reduced
JKT-6133,15,Female,81,80,13,Standard
JKT-0340,16,Female,6,24,86,Free/Reduced
JKT-8463,15,Male,58,23,39,Standard
JKT-2117,18,Male,78,3,31,Standard
JKT-6510,17,Male,8,75,66,Standard
JKT-2545,18,Female,40,56,55,Free/Reduced
JKT-8809,15,Male,43,36,7,Standard
JKT-9888,15,Male,16,63,45,Free/Reduced
JKT-8258,17,Female,50,33,31,Free/Reduced
JKT-2824,17,Female,89,33,11,Free/Reduced
JKT-7647,15,Male,30,78,90,Standard
JKT-0615,17,Male,17,6,91,Free/Reduced
JKT-6119,15,Female,82,55,83,Standard
JKT-8019,18,Male,43,48,91,Standard
JKT-5576,16,Male,30,98,21,Free/Reduced
JKT-4829,17,Male,28,62,70,Free/Reduced
JKT-3943,18,Male,27,42,16,Free/Reduced
JKT-3606,16,Female,48,24,34,Free/Reduced
JKT-4888,18,Male,57,16,8,Free/Reduced
JKT-8868,18,Male,35,66,4,Free/Reduced
JKT-9586,18,Male,8,25,86,Standard
JKT-4910,16,Female,10,83,48,Standard
JKT-5760,16,Male,47,0,83,Standard
JKT-8649,15,Male,55,67,58,Free/Reduced
JKT-6615,15,Male,84,42,38,Free/Reduced
JKT-8199,17,Female,80,35,63,Standard
JKT-9578,18,Male,65,97,61,Standard
JKT-2959,15,Female,88,80,26,Standard
JKT-1068,16,Male,61,58,46,Free/Reduced
JKT-8359,15,Female,53,32,52,Standard
JKT-6729,17,Male,65,37,72,Standard
JKT-5127,16,Male,23,0,76,Free/Reduced
JKT-5965,16,Female,67,28,82,Standard
JKT-2111,15,Male,90,57,16,Free/Reduced
JKT-8831,17,Male,74,31,28,Standard
JKT-2047,15,Male,28,77,77,Free/Reduced
JKT-7751,17,Male,26,21,49,Free/Reduced
JKT-9444,16,Male,93,65,75,Free/Reduced
JKT-8935,16,Female,84,74,43,Free/Reduced
JKT-1177,17,Male,47,90,42,Standard
JKT-5403,18,Female,97,38,33,Standard
JKT-6508,15,Female,91,66,35,Free/Reduced
JKT-5086,17,Female,17,9,64,Standard
JKT-8517,16,Male,67,40,1,Standard
JKT-3133,15,Male,58,84,77,Standard
JKT-0269,15,Female,10,81,17,Standard
JKT-3505,17,Male,80,23,76,Free/Reduced
JKT-5800,16,Female,35,31,69,Free/Reduced
JKT-7467,15,Female,46,37,91,Free/Reduced
JKT-7590,16,Female,84,5,12,Standard
JKT-4347,17,Male,26,19,63,Standard
JKT-9005,15,Female,97,31,78,Standard
JKT-3124,16,Female,20,49,29,Free/Reduced
JKT-6029,18,Female,86,23,77,Standard
JKT-2510,17,Female,78,66,73,Free/Reduced
JKT-5549,17,Male,52,63,60,Standard
JKT-8579,17,Female,80,58,35,Standard
JKT-5796,15,Female,52,34,18,Standard
JKT-1608,15,Male,40,53,88,Standard
JKT-6178,18,Male,31,67,6,Standard
JKT-2844,15,Female,5,28,57,Standard
JKT-0012,18,Female,69,68,3,Free/Reduced
JKT-0802,18,Female,54,29,8,Standard
JKT-6417,15,Male,69,30,68,Standard
JKT-5520,16,Female,67,98,55,Free/Reduced
JKT-1737,17,Male,79,12,10,Free/Reduced
JKT-0592,15,Female,43,90,13,Standard
JKT-0968,15,Male,65,72,29,Free/Reduced
JKT-1751,18,Female,80,74,10,Free/Reduced
JKT-1180,15,Male,82,92,92,Standard
JKT-4611,18,Male,59,66,17,Free/Reduced
JKT-1931,15,Female,75,27,22,Standard
JKT-2034,18,Female,61,40,0,Standard
JKT-4147,16,Male,59,65,69,Free/Reduced
JKT-5759,15,Female,89,47,11,Standard
JKT-0551,15,Male,57,44,98,Standard
JKT-9995,16,Male,59,83,84,Standard
JKT-0185,17,Male,91,85,3,Standard
JKT-0341,16,Male,9,75,27,Free/Reduced
JKT-7504,18,Female,21,30,31,Standard
JKT-8586,15,Female,13,31,6,Free/Reduced
JKT-9396,18,Male,36,20,94,Free/Reduced
JKT-6355,16,Female,90,16,59,Free/Reduced
JKT-0346,18,Female,6,44,65,Standard
JKT-6761,16,Female,56,77,68,Free/Reduced
JKT-5120,15,Male,90,1,67,Free/Reduced
JKT-5617,17,Female,78,80,97,Free/Reduced
JKT-9072,15,Female,6,59,53,Standard
JKT-3363,17,Female,80,51,50,Free/Reduced
JKT-2642,17,Female,19,18,21,Standard
JKT-3077,16,Female,50,49,96,Standard
JKT-9316,18,Male,85,12,56,Free/Reduced
JKT-9580,17,Female,61,22,22,Standard
JKT-9758,17,Female,90,74,30,Standard
JKT-3120,17,Male,57,0,51,Free/Reduced
JKT-4690,18,Male,60,67,18,Standard
JKT-3635,15,Male,86,44,5,Standard
JKT-8637,16,Female,65,91,73,Free/Reduced
JKT-7850,16,Female,82,7,64,Free/Reduced
JKT-2917,16,Male,3,35,71,Standard
JKT-9372,15,Female,37,31,67,Standard
JKT-6626,15,Female,71,72,54,Standard
JKT-3503,18,Female,37,95,49,Standard
JKT-1483,16,Female,57,65,0,Free/Reduced
JKT-8303,15,Female,80,72,69,Standard
JKT-1952,16,Female,47,75,56,Standard
JKT-5741,15,Female,30,26,58,Standard
JKT-9192,18,Female,75,44,47,Free/Reduced
JKT-8860,17,Male,8,31,11,Standard
JKT-2415,17,Female,29,97,12,Standard
JKT-3070,17,Male,98,2,5,Standard
JKT-6684,16,Male,99,95,66,Free/Reduced
JKT-2839,17,Male,5,5,4,Standard
JKT-0731,17,Male,62,46,52,Free/Reduced
JKT-7208,18,Female,97,10,46,Free/Reduced
