,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,y
1401,36,blue-collar,single,basic.6y,unknown,yes,no,telephone,jul,mon,1877.0,1,999,0,nonexistent,yes
1402,29,admin.,single,university.degree,no,no,no,telephone,jun,wed,442.0,1,999,0,nonexistent,no
1403,36,admin.,single,university.degree,no,yes,no,telephone,nov,wed,72.0,1,999,0,nonexistent,no
1404,34,unemployed,single,professional.course,no,no,no,cellular,aug,fri,531.0,2,2,1,success,yes
1405,36,services,married,high.school,unknown,no,yes,cellular,jul,tue,285.0,2,999,0,nonexistent,no
1406,34,admin.,married,university.degree,no,yes,no,cellular,aug,mon,89.0,1,999,0,nonexistent,no
1407,41,entrepreneur,married,university.degree,unknown,yes,no,cellular,nov,mon,44.0,2,999,0,nonexistent,no
1408,27,services,married,professional.course,no,yes,no,telephone,may,mon,283.0,3,999,0,nonexistent,no
1409,35,technician,single,high.school,unknown,yes,yes,cellular,aug,fri,107.0,1,999,0,nonexistent,no
1410,46,admin.,married,university.degree,no,yes,no,cellular,aug,thu,399.0,1,999,1,failure,yes
1411,39,admin.,single,university.degree,unknown,no,yes,cellular,aug,mon,155.0,1,999,0,nonexistent,no
1412,51,blue-collar,married,basic.9y,unknown,yes,no,cellular,aug,tue,107.0,1,999,0,nonexistent,no
1413,42,services,married,high.school,unknown,yes,yes,telephone,may,tue,220.0,6,999,0,nonexistent,no
1414,40,blue-collar,married,basic.9y,no,no,no,cellular,nov,mon,215.0,1,999,1,failure,no
1415,44,entrepreneur,married,high.school,no,no,no,cellular,jul,mon,77.0,3,999,0,nonexistent,no
1416,43,entrepreneur,married,professional.course,no,no,no,cellular,aug,tue,56.0,2,999,0,nonexistent,no
1417,39,entrepreneur,married,basic.6y,unknown,yes,yes,telephone,may,mon,107.0,2,999,0,nonexistent,no
1418,40,blue-collar,married,basic.4y,unknown,unknown,unknown,cellular,jul,tue,192.0,2,999,0,nonexistent,no
1419,38,blue-collar,married,unknown,no,no,no,cellular,jul,wed,618.0,1,999,0,nonexistent,no
1420,37,blue-collar,married,basic.4y,no,yes,no,telephone,may,thu,151.0,2,999,0,nonexistent,no
1421,32,services,single,high.school,no,no,no,telephone,jun,fri,79.0,1,999,0,nonexistent,no
1422,59,blue-collar,married,basic.4y,unknown,no,no,cellular,aug,wed,413.0,4,999,0,nonexistent,no
1423,47,admin.,divorced,university.degree,no,yes,no,telephone,may,tue,160.0,3,999,0,nonexistent,no
1424,43,blue-collar,married,basic.9y,no,no,no,cellular,jul,mon,458.0,6,999,0,nonexistent,yes
1425,35,blue-collar,married,basic.9y,no,no,no,telephone,may,wed,79.0,6,999,0,nonexistent,no
1426,36,admin.,married,university.degree,unknown,no,no,cellular,aug,thu,111.0,1,999,0,nonexistent,no
1427,48,unemployed,married,basic.9y,no,yes,no,telephone,jun,mon,85.0,1,999,0,nonexistent,no
1428,37,services,divorced,high.school,no,unknown,unknown,cellular,jul,mon,114.0,1,999,0,nonexistent,no
1429,33,management,married,university.degree,no,no,no,telephone,may,thu,178.0,2,999,0,nonexistent,no
1430,26,blue-collar,single,high.school,no,yes,no,telephone,may,wed,418.0,1,999,0,nonexistent,no
1431,44,blue-collar,divorced,basic.6y,no,no,no,telephone,may,mon,55.0,2,999,0,nonexistent,no
1432,32,blue-collar,married,basic.9y,no,no,no,telephone,jun,thu,307.0,2,999,0,nonexistent,no
1433,23,student,single,basic.9y,no,yes,yes,cellular,may,thu,6.0,7,999,0,nonexistent,no
1434,35,admin.,married,university.degree,no,yes,no,telephone,may,thu,162.0,5,999,0,nonexistent,no
1435,28,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,239.0,3,999,0,nonexistent,no
1436,53,blue-collar,married,basic.4y,unknown,unknown,unknown,cellular,may,mon,63.0,2,999,1,failure,no
1437,40,blue-collar,divorced,basic.9y,unknown,yes,yes,telephone,may,tue,265.0,1,999,0,nonexistent,no
1438,55,technician,married,professional.course,no,no,no,cellular,oct,tue,213.0,1,999,0,nonexistent,no
1439,30,admin.,married,university.degree,no,unknown,unknown,cellular,apr,thu,308.0,1,999,0,nonexistent,no
1440,32,admin.,single,university.degree,no,no,no,telephone,jul,wed,85.0,5,999,0,nonexistent,no
1441,30,management,single,university.degree,no,no,no,cellular,nov,thu,197.0,5,999,1,failure,no
1442,47,blue-collar,married,basic.9y,unknown,no,no,cellular,may,wed,139.0,1,999,0,nonexistent,no
1443,32,self-employed,married,basic.6y,no,no,no,cellular,apr,fri,211.0,3,999,0,nonexistent,no
1444,57,management,married,university.degree,no,yes,no,telephone,may,thu,278.0,4,999,0,nonexistent,no
1445,31,admin.,single,university.degree,no,yes,no,telephone,nov,wed,98.0,2,999,0,nonexistent,no
1446,54,blue-collar,married,unknown,no,no,no,cellular,aug,fri,220.0,1,999,0,nonexistent,no
1447,49,services,divorced,high.school,no,no,no,telephone,may,wed,117.0,6,999,0,nonexistent,no
1448,41,blue-collar,married,basic.9y,no,yes,no,cellular,jul,tue,60.0,2,999,0,nonexistent,no
1449,21,student,single,unknown,no,no,no,cellular,sep,thu,150.0,1,999,0,nonexistent,no
1450,37,blue-collar,married,basic.9y,no,no,no,cellular,jul,wed,77.0,1,999,0,nonexistent,no
1451,33,admin.,single,high.school,no,yes,no,cellular,aug,tue,136.0,3,999,0,nonexistent,yes
1452,56,blue-collar,married,basic.4y,unknown,no,no,telephone,may,wed,267.0,2,999,0,nonexistent,no
1453,47,services,married,basic.6y,no,yes,no,cellular,jul,mon,320.0,3,999,0,nonexistent,no
1454,53,blue-collar,married,professional.course,unknown,yes,no,cellular,may,wed,251.0,4,999,1,failure,no
1455,57,management,married,university.degree,no,yes,no,telephone,may,fri,268.0,1,999,0,nonexistent,no
1456,35,admin.,divorced,university.degree,no,yes,yes,cellular,apr,mon,121.0,1,999,0,nonexistent,yes
1457,40,technician,married,professional.course,unknown,yes,yes,cellular,aug,wed,115.0,1,999,0,nonexistent,no
1458,42,self-employed,married,unknown,no,yes,no,telephone,jun,tue,60.0,3,999,0,nonexistent,no
1459,28,blue-collar,married,basic.9y,no,no,no,telephone,may,thu,523.0,5,999,0,nonexistent,no
1460,32,technician,married,university.degree,no,yes,no,cellular,aug,thu,402.0,1,999,0,nonexistent,no
1461,30,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,thu,180.0,1,999,0,nonexistent,no
1462,24,services,single,high.school,no,yes,no,telephone,may,fri,654.0,1,999,0,nonexistent,yes
1463,44,blue-collar,married,basic.6y,no,yes,no,cellular,may,thu,102.0,1,999,0,nonexistent,no
1464,35,technician,married,university.degree,no,no,no,telephone,may,wed,86.0,6,999,0,nonexistent,no
1465,41,entrepreneur,divorced,unknown,no,no,no,cellular,may,fri,242.0,1,999,0,nonexistent,no
1466,44,technician,married,professional.course,no,no,no,cellular,jul,thu,221.0,1,999,0,nonexistent,no
1467,42,admin.,divorced,high.school,no,yes,no,telephone,may,thu,119.0,1,999,0,nonexistent,no
1468,30,admin.,married,university.degree,no,no,no,cellular,nov,mon,329.0,2,999,0,nonexistent,no
1469,33,admin.,single,university.degree,no,yes,no,cellular,aug,mon,207.0,4,999,0,nonexistent,no
1470,51,blue-collar,married,basic.4y,unknown,no,no,cellular,may,mon,214.0,2,999,1,failure,no
1471,48,admin.,married,university.degree,no,no,no,cellular,nov,fri,233.0,1,999,0,nonexistent,no
1472,44,admin.,single,high.school,no,no,no,telephone,jun,wed,295.0,1,999,0,nonexistent,no
1473,29,services,single,basic.9y,no,no,no,telephone,may,thu,159.0,2,999,0,nonexistent,no
1474,51,retired,married,basic.9y,no,unknown,unknown,telephone,may,mon,99.0,1,999,0,nonexistent,no
1475,51,technician,married,professional.course,no,no,yes,cellular,sep,fri,520.0,1,999,0,nonexistent,yes
1476,30,technician,single,university.degree,no,no,no,telephone,may,thu,272.0,5,999,0,nonexistent,no
1477,36,admin.,divorced,university.degree,no,no,yes,cellular,aug,wed,623.0,2,6,2,success,yes
1478,39,blue-collar,single,basic.4y,no,no,yes,cellular,may,tue,205.0,2,999,0,nonexistent,no
1479,30,admin.,single,university.degree,no,yes,yes,cellular,may,fri,191.0,1,999,0,nonexistent,no
1480,44,admin.,married,high.school,unknown,yes,no,cellular,aug,fri,453.0,3,999,0,nonexistent,no
1481,56,management,married,university.degree,no,yes,no,telephone,jul,thu,188.0,1,999,0,nonexistent,no
1482,58,entrepreneur,married,university.degree,unknown,yes,yes,telephone,jun,thu,43.0,1,999,0,nonexistent,no
1483,46,services,single,professional.course,unknown,no,yes,cellular,may,mon,390.0,5,999,0,nonexistent,yes
1484,49,admin.,married,university.degree,no,yes,no,cellular,may,fri,105.0,2,999,0,nonexistent,no
1485,34,blue-collar,married,basic.9y,no,yes,no,telephone,jul,thu,225.0,2,999,0,nonexistent,no
1486,35,blue-collar,married,basic.9y,unknown,no,no,cellular,may,thu,234.0,1,999,1,failure,no
1487,40,admin.,single,high.school,unknown,no,no,telephone,jun,mon,349.0,2,999,0,nonexistent,no
1488,31,blue-collar,married,basic.4y,no,yes,no,cellular,apr,thu,39.0,1,999,1,failure,no
1489,47,self-employed,married,basic.9y,no,yes,no,cellular,aug,fri,97.0,2,999,0,nonexistent,no
1490,67,retired,married,basic.4y,no,no,no,cellular,aug,mon,341.0,2,13,1,success,yes
1491,29,admin.,married,university.degree,no,yes,no,cellular,aug,thu,69.0,1,999,1,failure,no
1492,32,self-employed,married,professional.course,no,no,yes,telephone,may,fri,65.0,5,999,0,nonexistent,no
1493,37,entrepreneur,divorced,high.school,no,yes,no,cellular,jul,thu,812.0,2,999,0,nonexistent,yes
1494,46,admin.,divorced,high.school,no,yes,yes,telephone,may,wed,233.0,4,999,0,nonexistent,no
1495,32,admin.,married,university.degree,no,no,no,telephone,aug,fri,75.0,1,999,0,nonexistent,no
1496,29,technician,single,professional.course,no,yes,no,telephone,aug,thu,85.0,2,999,0,nonexistent,no
1497,36,entrepreneur,single,university.degree,no,yes,no,cellular,nov,wed,911.0,1,999,0,nonexistent,yes
1498,51,technician,married,unknown,no,no,no,cellular,nov,tue,144.0,1,999,0,nonexistent,no
1499,31,blue-collar,married,basic.4y,unknown,no,no,cellular,jul,wed,933.0,2,999,0,nonexistent,no
1500,46,technician,married,professional.course,unknown,yes,no,telephone,jun,wed,77.0,8,999,0,nonexistent,no
1501,53,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,61.0,1,999,0,nonexistent,no
1502,39,technician,married,university.degree,no,no,yes,cellular,nov,thu,418.0,2,999,0,nonexistent,no
1503,33,management,single,university.degree,no,no,no,cellular,oct,thu,119.0,3,999,0,nonexistent,no
1504,34,blue-collar,married,basic.6y,unknown,no,yes,telephone,may,thu,159.0,2,999,0,nonexistent,no
1505,34,technician,married,professional.course,no,no,no,telephone,jun,thu,320.0,1,999,0,nonexistent,no
1506,45,technician,divorced,university.degree,unknown,no,no,cellular,aug,mon,43.0,3,999,0,nonexistent,no
1507,45,unemployed,married,basic.9y,no,yes,no,cellular,aug,wed,68.0,4,999,0,nonexistent,no
1508,40,services,married,high.school,no,no,no,telephone,jun,fri,392.0,4,999,0,nonexistent,no
1509,59,admin.,married,high.school,unknown,yes,yes,telephone,may,thu,118.0,4,999,0,nonexistent,no
1510,60,services,married,unknown,no,no,no,telephone,may,wed,283.0,1,999,0,nonexistent,no
1511,44,technician,married,university.degree,no,no,no,cellular,may,fri,113.0,1,999,1,failure,no
1512,38,management,divorced,university.degree,no,no,no,cellular,apr,mon,611.0,1,999,1,failure,no
1513,34,blue-collar,married,basic.9y,unknown,yes,no,telephone,jun,mon,197.0,1,999,0,nonexistent,no
1514,54,blue-collar,married,basic.9y,unknown,no,yes,telephone,may,mon,500.0,3,999,0,nonexistent,no
1515,56,retired,married,basic.4y,unknown,yes,yes,telephone,may,mon,146.0,4,999,0,nonexistent,no
1516,33,technician,married,professional.course,no,yes,no,cellular,nov,thu,51.0,7,999,0,nonexistent,no
1517,55,admin.,divorced,university.degree,no,no,no,cellular,jul,thu,119.0,1,999,0,nonexistent,no
1518,53,blue-collar,married,high.school,no,yes,no,cellular,jul,mon,209.0,4,999,0,nonexistent,no
1519,60,blue-collar,married,unknown,no,no,no,cellular,aug,mon,93.0,3,999,0,nonexistent,no
1520,29,admin.,married,basic.9y,no,yes,no,telephone,nov,fri,453.0,1,999,0,nonexistent,yes
1521,45,admin.,married,high.school,no,yes,no,telephone,may,wed,987.0,3,999,0,nonexistent,no
1522,26,admin.,single,university.degree,no,yes,no,cellular,jul,wed,455.0,1,999,0,nonexistent,no
1523,30,services,married,high.school,unknown,yes,no,cellular,nov,thu,175.0,1,999,0,nonexistent,no
1524,50,entrepreneur,divorced,university.degree,no,yes,no,cellular,jul,thu,386.0,1,6,3,success,yes
1525,55,technician,divorced,professional.course,unknown,no,no,cellular,aug,tue,169.0,1,999,0,nonexistent,no
1526,42,blue-collar,single,unknown,unknown,no,no,cellular,apr,mon,241.0,1,999,0,nonexistent,no
1527,31,blue-collar,single,basic.9y,no,no,no,telephone,may,wed,220.0,1,999,0,nonexistent,no
1528,59,retired,married,basic.9y,no,yes,no,cellular,aug,mon,337.0,4,999,0,nonexistent,no
1529,31,admin.,married,basic.9y,no,yes,no,telephone,may,fri,465.0,3,999,0,nonexistent,no
1530,36,technician,married,professional.course,no,no,no,telephone,jun,mon,183.0,1,999,0,nonexistent,no
1531,41,admin.,single,high.school,no,no,no,telephone,may,thu,202.0,2,999,1,failure,no
1532,43,unemployed,married,university.degree,unknown,yes,no,telephone,jun,thu,409.0,1,999,0,nonexistent,no
1533,28,blue-collar,divorced,high.school,no,yes,no,telephone,may,mon,7.0,1,999,0,nonexistent,no
1534,53,management,divorced,university.degree,no,no,no,telephone,jun,mon,306.0,4,999,0,nonexistent,no
1535,29,services,single,high.school,no,yes,no,cellular,may,thu,118.0,1,999,0,nonexistent,no
1536,45,admin.,divorced,university.degree,no,no,yes,cellular,may,mon,63.0,1,999,0,nonexistent,no
1537,43,admin.,married,high.school,no,yes,no,cellular,aug,mon,210.0,1,999,0,nonexistent,no
1538,56,services,married,high.school,no,yes,no,cellular,jul,thu,427.0,2,999,1,failure,no
1539,31,management,married,basic.9y,no,no,yes,telephone,may,wed,161.0,2,999,0,nonexistent,no
1540,34,blue-collar,married,basic.6y,no,yes,yes,cellular,jul,mon,218.0,1,999,0,nonexistent,no
1541,25,technician,single,professional.course,no,yes,no,telephone,may,fri,65.0,1,999,0,nonexistent,no
1542,49,retired,married,high.school,no,no,no,cellular,may,mon,47.0,3,999,1,failure,no
1543,39,self-employed,married,professional.course,no,no,no,telephone,nov,fri,47.0,4,999,0,nonexistent,no
1544,43,admin.,single,university.degree,no,yes,no,cellular,aug,thu,62.0,5,999,0,nonexistent,no
1545,41,blue-collar,married,basic.4y,no,no,no,telephone,may,tue,189.0,1,999,0,nonexistent,no
1546,34,blue-collar,married,unknown,no,yes,no,cellular,may,tue,163.0,1,999,1,failure,no
1547,49,blue-collar,divorced,unknown,unknown,yes,no,cellular,jul,wed,284.0,1,999,0,nonexistent,no
1548,47,admin.,married,high.school,unknown,unknown,unknown,telephone,jun,fri,136.0,1,999,0,nonexistent,no
1549,41,technician,married,high.school,no,yes,yes,cellular,apr,tue,142.0,2,999,0,nonexistent,no
1550,34,technician,single,university.degree,no,yes,no,cellular,aug,tue,149.0,3,999,0,nonexistent,no
1551,52,admin.,divorced,unknown,no,no,no,cellular,aug,tue,228.0,5,999,0,nonexistent,no
1552,50,technician,single,university.degree,no,yes,no,telephone,apr,fri,634.0,1,999,0,nonexistent,yes
1553,39,technician,married,professional.course,no,no,no,cellular,jul,thu,84.0,6,999,0,nonexistent,no
1554,42,housemaid,married,basic.4y,unknown,yes,no,telephone,jul,mon,122.0,3,999,0,nonexistent,no
1555,37,blue-collar,married,basic.4y,no,yes,no,cellular,may,fri,178.0,2,999,0,nonexistent,no
1556,43,blue-collar,married,basic.9y,no,no,no,cellular,nov,tue,465.0,1,999,0,nonexistent,no
1557,34,admin.,divorced,high.school,no,yes,no,telephone,apr,tue,946.0,3,999,0,nonexistent,no
1558,30,technician,married,professional.course,no,yes,no,cellular,oct,mon,215.0,1,6,1,success,yes
1559,57,services,divorced,high.school,no,yes,no,telephone,may,wed,72.0,3,999,0,nonexistent,no
1560,25,technician,married,professional.course,no,no,no,cellular,jul,thu,71.0,3,999,0,nonexistent,no
1561,37,services,married,basic.6y,no,yes,no,cellular,may,tue,114.0,1,999,0,nonexistent,no
1562,44,blue-collar,married,basic.9y,no,yes,no,cellular,jul,mon,46.0,3,999,0,nonexistent,no
1563,40,blue-collar,married,basic.6y,unknown,yes,no,telephone,jun,tue,49.0,1,999,0,nonexistent,no
1564,26,technician,married,professional.course,no,yes,no,telephone,jul,thu,277.0,2,999,0,nonexistent,no
1565,39,admin.,married,high.school,no,no,yes,telephone,jun,mon,422.0,1,999,0,nonexistent,no
1566,57,retired,married,basic.9y,unknown,no,no,telephone,may,wed,506.0,2,999,0,nonexistent,no
1567,34,admin.,married,professional.course,no,yes,yes,cellular,may,mon,326.0,1,999,0,nonexistent,no
1568,30,admin.,single,basic.9y,no,yes,no,telephone,jul,thu,45.0,1,999,0,nonexistent,no
1569,42,admin.,married,university.degree,no,no,no,cellular,nov,fri,501.0,3,999,0,nonexistent,no
1570,55,services,single,high.school,no,no,yes,cellular,may,wed,107.0,2,999,0,nonexistent,no
1571,31,blue-collar,married,basic.6y,no,yes,no,cellular,may,mon,392.0,7,999,0,nonexistent,no
1572,53,admin.,married,high.school,no,yes,no,cellular,may,fri,358.0,1,999,1,failure,no
1573,37,entrepreneur,married,university.degree,no,yes,no,cellular,nov,mon,163.0,1,999,1,failure,no
1574,45,services,married,high.school,no,no,no,telephone,may,fri,182.0,1,999,0,nonexistent,no
1575,41,blue-collar,married,basic.4y,no,yes,no,cellular,apr,wed,123.0,1,999,0,nonexistent,no
1576,57,blue-collar,married,basic.9y,no,yes,no,telephone,jun,tue,450.0,3,999,0,nonexistent,no
1577,55,admin.,divorced,university.degree,no,no,no,telephone,may,thu,370.0,1,999,0,nonexistent,no
1578,39,blue-collar,single,basic.9y,no,yes,no,cellular,apr,thu,173.0,2,999,0,nonexistent,no
1579,30,technician,single,high.school,no,yes,yes,cellular,may,fri,124.0,2,999,1,failure,no
1580,27,blue-collar,married,basic.9y,no,no,no,cellular,jul,wed,128.0,1,999,0,nonexistent,no
1581,58,management,married,university.degree,no,no,no,cellular,aug,tue,412.0,1,999,0,nonexistent,yes
1582,42,housemaid,married,high.school,no,yes,no,cellular,may,thu,95.0,3,999,0,nonexistent,no
1583,31,unemployed,single,high.school,no,no,no,cellular,may,thu,339.0,2,999,0,nonexistent,no
1584,34,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,26.0,1,999,0,nonexistent,no
1585,49,blue-collar,married,university.degree,no,no,no,cellular,nov,fri,170.0,2,999,0,nonexistent,no
1586,33,admin.,single,high.school,no,yes,no,cellular,apr,fri,191.0,1,999,2,failure,no
1587,34,blue-collar,divorced,basic.4y,no,yes,no,telephone,may,fri,306.0,3,999,0,nonexistent,no
1588,29,unemployed,divorced,high.school,no,no,no,cellular,oct,mon,92.0,1,999,0,nonexistent,no
1589,55,admin.,married,high.school,no,no,no,telephone,oct,mon,317.0,2,10,3,success,no
1590,52,admin.,married,basic.4y,no,yes,no,cellular,nov,mon,74.0,1,999,0,nonexistent,no
1591,48,entrepreneur,married,basic.4y,no,no,yes,telephone,may,thu,302.0,8,999,0,nonexistent,no
1592,39,technician,married,unknown,no,yes,yes,cellular,may,fri,171.0,1,999,1,failure,no
1593,33,admin.,single,university.degree,no,yes,yes,cellular,may,thu,589.0,2,999,0,nonexistent,no
